| genres                                              | movie_count |
| --------------------------------------------------- | ----------- |
| Adventure|Drama|Western                             |           1 |
| Adventure|Drama|War|History|Action                  |           1 |
| Adventure|Drama|War                                 |           1 |
| Adventure|Drama|Thriller|Action                     |           1 |
| Adventure|Drama|Science Fiction|Action              |           1 |
| Adventure|Drama|Romance|Western                     |           1 |
| Adventure|Drama|Romance|Action                      |           1 |
| Adventure|Drama|Music|Romance                       |           1 |
| Adventure|Drama|History|War                         |           1 |
| Adventure|Drama|History|Thriller|War                |           1 |
| Adventure|Drama|Foreign|Thriller                    |           1 |
| Adventure|Drama|Fantasy|Romance|Science Fiction     |           1 |
| Adventure|Drama|Fantasy|Horror                      |           1 |
| Adventure|Drama|Fantasy|Family|Thriller             |           1 |
| Adventure|Drama|Fantasy|Family|Mystery              |           1 |
| Adventure|Drama|Comedy|Science Fiction|Thriller     |           1 |
| Adventure|Drama|Action|Thriller|War                 |           1 |
| Adventure|Drama|Action|Thriller|Crime               |           1 |
| Adventure|Drama|Action|Romance|Family               |           1 |
| Adventure|Drama|Action|History|Thriller             |           1 |
| Adventure|Drama|Action|Family|Foreign               |           1 |
| Adventure|Drama|Action|Family                       |           1 |
| Adventure|Drama|Action|Comedy|Romance               |           1 |
| Adventure|Crime|Drama|Mystery|Western               |           1 |
| Adventure|Crime|Drama                               |           1 |
| Adventure|Comedy|Western|Romance|Thriller           |           1 |
| Adventure|Comedy|Science Fiction|Family             |           1 |
| Adventure|Comedy|History|Romance                    |           1 |
| Adventure|Comedy|Fantasy|Science Fiction|Family     |           1 |
| Adventure|Comedy|Fantasy|Science Fiction            |           1 |
| Adventure|Comedy|Fantasy|Family                     |           1 |
| Adventure|Comedy|Family|Romance                     |           1 |
| Adventure|Comedy|Family|Fantasy|Science Fiction     |           1 |
| Adventure|Comedy|Family|Fantasy|Mystery             |           1 |
| Adventure|Comedy|Family|Fantasy|Horror              |           1 |
| Adventure|Comedy|Drama|Science Fiction              |           1 |
| Adventure|Comedy|Drama|Fantasy|Mystery              |           1 |
| Adventure|Comedy|Drama|Fantasy                      |           1 |
| Adventure|Comedy|Drama|Family|TV Movie              |           1 |
| Adventure|Comedy|Drama|Family|Romance               |           1 |
| Adventure|Comedy|Crime|Mystery|Romance              |           1 |
| Adventure|Animation|Science Fiction                 |           1 |
| Adventure|Animation|Romance|Family                  |           1 |
| Adventure|Animation|Romance                         |           1 |
| Adventure|Animation|Fantasy                         |           1 |
| Adventure|Animation|Family|Romance                  |           1 |
| Adventure|Animation|Family|Comedy|Fantasy           |           1 |
| Adventure|Animation|Drama|Family|Music              |           1 |
| Adventure|Animation|Crime|Family|Fantasy            |           1 |
| Adventure|Animation|Comedy|Fantasy|Family           |           1 |
| Adventure|Animation|Action|Foreign                  |           1 |
| Adventure|Animation|Action|Family|Mystery           |           1 |
| Adventure|Action|Western|Thriller|Mystery           |           1 |
| Adventure|Action|Western                            |           1 |
| Adventure|Action|Thriller|Mystery                   |           1 |
| Adventure|Action|Thriller|Foreign                   |           1 |
| Adventure|Action|Thriller|Crime|Mystery             |           1 |
| Adventure|Action|Thriller|Comedy                    |           1 |
| Adventure|Action|Romance|Science Fiction            |           1 |
| Adventure|Action|Horror|Science Fiction|Thriller    |           1 |
| Adventure|Action|Horror|Science Fiction             |           1 |
| Adventure|Action|Fantasy|Horror|Science Fiction     |           1 |
| Adventure|Action|Family|Comedy                      |           1 |
| Adventure|Action|Drama|Science Fiction|Thriller     |           1 |
| Adventure|Action|Drama|Fantasy                      |           1 |
| Adventure|Action|Crime|Mystery                      |           1 |
| Adventure|Action|Comedy|Western                     |           1 |
| Adventure|Action|Comedy|Science Fiction|Music       |           1 |
| Adventure|Action|Comedy|Science Fiction|Family      |           1 |
| Adventure|Action|Comedy|Romance                     |           1 |
| Adventure|Action|Comedy|Foreign                     |           1 |
| Adventure|Action|Comedy|Crime|Family                |           1 |
| Adventure|Action|Animation|Fantasy|Science Fiction  |           1 |
| Adventure|Action|Animation|Fantasy                  |           1 |
| Action|Western|Drama|Fantasy|Thriller               |           1 |
| Action|War|Science Fiction                          |           1 |
| Action|War|Drama                                    |           1 |
| Action|Thriller|Western                             |           1 |
| Action|Thriller|War|History                         |           1 |
| Action|Thriller|Science Fiction|Mystery|Adventure   |           1 |
| Action|Thriller|Science Fiction|Mystery             |           1 |
| Action|Thriller|Science Fiction|Horror              |           1 |
| Action|Thriller|Science Fiction|Foreign             |           1 |
| Action|Thriller|Science Fiction|Crime|Horror        |           1 |
| Action|Thriller|Mystery|Romance                     |           1 |
| Action|Thriller|Music                               |           1 |
| Action|Thriller|Horror                              |           1 |
| Action|Thriller|Foreign                             |           1 |
| Action|Thriller|Fantasy|Crime                       |           1 |
| Action|Thriller|Fantasy                             |           1 |
| Action|Thriller|Drama|Western|Crime                 |           1 |
| Action|Thriller|Drama|Crime                         |           1 |
| Action|Thriller|Crime|Foreign                       |           1 |
| Action|Thriller|Crime|Adventure                     |           1 |
| Action|Thriller|Comedy|Crime                        |           1 |
| Action|Thriller|Adventure|Science Fiction           |           1 |
| Action|Science Fiction|Thriller|Western             |           1 |
| Action|Science Fiction|Thriller|War                 |           1 |
| Action|Science Fiction|Thriller|Horror|Fantasy      |           1 |
| Action|Science Fiction|Thriller|Crime               |           1 |
| Action|Science Fiction|Thriller|Adventure|Horror    |           1 |
| Action|Science Fiction|Horror                       |           1 |
| Action|Science Fiction|Drama                        |           1 |
| Action|Science Fiction|Crime                        |           1 |
| Action|Science Fiction|Adventure|Mystery            |           1 |
| Action|Science Fiction|Adventure|Comedy|Family      |           1 |
| Action|Romance|Thriller                             |           1 |
| Action|Mystery|Science Fiction                      |           1 |
| Action|Horror|Mystery|Thriller                      |           1 |
| Action|Horror|Mystery|Science Fiction|Thriller      |           1 |
| Action|Horror|Fantasy                               |           1 |
| Action|Horror|Crime                                 |           1 |
| Action|Horror|Comedy|Science Fiction|Thriller       |           1 |
| Action|History|Drama                                |           1 |
| Action|Foreign|Horror|Thriller                      |           1 |
| Action|Foreign|Fantasy                              |           1 |
| Action|Fantasy|Science Fiction|Adventure|Thriller   |           1 |
| Action|Fantasy|Mystery                              |           1 |
| Action|Fantasy|Horror|Thriller                      |           1 |
| Action|Fantasy|Horror|Science Fiction|Thriller      |           1 |
| Action|Fantasy|Horror|Mystery                       |           1 |
| Action|Fantasy|Comedy|Science Fiction               |           1 |
| Action|Fantasy|Comedy|Horror|Mystery                |           1 |
| Action|Family|Science Fiction|Adventure|Mystery     |           1 |
| Action|Family|Science Fiction                       |           1 |
| Action|Family|Adventure|Romance|TV Movie            |           1 |
| Action|Family                                       |           1 |
| Action|Drama|War|Thriller                           |           1 |
| Action|Drama|Science Fiction                        |           1 |
| Action|Drama|Romance|TV Movie                       |           1 |
| Action|Drama|Horror|Mystery|Thriller                |           1 |
| Action|Drama|History|Western                        |           1 |
| Action|Drama|History|Thriller|War                   |           1 |
| Action|Drama|History|Thriller                       |           1 |
| Action|Drama|History|Romance|War                    |           1 |
| Action|Drama|Foreign|Thriller                       |           1 |
| Action|Drama|Foreign|Science Fiction|Thriller       |           1 |
| Action|Drama|Foreign|Mystery|Thriller               |           1 |
| Action|Drama|Foreign|History|War                    |           1 |
| Action|Drama|Foreign|History|Thriller               |           1 |
| Action|Drama|Foreign|History                        |           1 |
| Action|Drama|Fantasy|Horror|Thriller                |           1 |
| Action|Drama|Fantasy|Horror                         |           1 |
| Action|Drama|Fantasy                                |           1 |
| Action|Drama|Family|Thriller                        |           1 |
| Action|Drama|Family|History|War                     |           1 |
| Action|Drama|Crime|Thriller                         |           1 |
| Action|Drama|Adventure                              |           1 |
| Action|Documentary|Science Fiction                  |           1 |
| Action|Documentary                                  |           1 |
| Action|Crime|Western                                |           1 |
| Action|Crime|Music|Fantasy|Thriller                 |           1 |
| Action|Crime|Foreign|Thriller                       |           1 |
| Action|Crime|Fantasy|Science Fiction|Thriller       |           1 |
| Action|Crime|Fantasy|Science Fiction                |           1 |
| Action|Crime|Drama|Western                          |           1 |
| Action|Crime|Drama|Thriller|Western                 |           1 |
| Action|Crime|Drama|Romance                          |           1 |
| Action|Crime|Drama|Music|Thriller                   |           1 |
| Action|Crime|Drama|History                          |           1 |
| Action|Crime|Drama|Comedy|Thriller                  |           1 |
| Action|Crime|Comedy|Romance                         |           1 |
| Action|Crime|Adventure                              |           1 |
| Action|Comedy|Thriller|Family                       |           1 |
| Action|Comedy|Thriller|Crime|Science Fiction        |           1 |
| Action|Comedy|Thriller|Crime|Mystery                |           1 |
| Action|Comedy|Science Fiction|Fantasy               |           1 |
| Action|Comedy|Romance|Science Fiction|Thriller      |           1 |
| Action|Comedy|Romance|Foreign                       |           1 |
| Action|Comedy|Mystery|Thriller                      |           1 |
| Action|Comedy|Mystery|Romance|Thriller              |           1 |
| Action|Comedy|Music|Family|Adventure                |           1 |
| Action|Comedy|Music                                 |           1 |
| Action|Comedy|Horror|Western                        |           1 |
| Action|Comedy|Horror|Thriller                       |           1 |
| Action|Comedy|Horror|Mystery|Science Fiction        |           1 |
| Action|Comedy|Fantasy                               |           1 |
| Action|Comedy|Family|Science Fiction                |           1 |
| Action|Comedy|Family|Adventure                      |           1 |
| Action|Comedy|Drama|War                             |           1 |
| Action|Comedy|Drama|Science Fiction                 |           1 |
| Action|Comedy|Drama|Romance|Western                 |           1 |
| Action|Comedy|Drama|Romance|War                     |           1 |
| Action|Comedy|Drama|Romance|Thriller                |           1 |
| Action|Comedy|Drama|Mystery|Thriller                |           1 |
| Action|Comedy|Drama|Horror|Science Fiction          |           1 |
| Action|Comedy|Drama|History                         |           1 |
| Action|Comedy|Drama|Foreign|Romance                 |           1 |
| Action|Comedy|Drama|Fantasy|Science Fiction         |           1 |
| Action|Comedy|Drama|Family|Thriller                 |           1 |
| Action|Comedy|Documentary                           |           1 |
| Action|Comedy|Crime|Mystery|Thriller                |           1 |
| Action|Comedy|Crime|Mystery|Family                  |           1 |
| Action|Comedy|Crime|Drama|Music                     |           1 |
| Action|Comedy|Animation                             |           1 |
| Action|Comedy|Adventure                             |           1 |
| Action|Animation|Thriller                           |           1 |
| Action|Animation|Science Fiction|Thriller           |           1 |
| Action|Animation|Horror                             |           1 |
| Action|Animation|Fantasy|Horror                     |           1 |
| Action|Animation|Fantasy                            |           1 |
| Action|Animation|Family|Fantasy|Science Fiction     |           1 |
| Action|Animation|Drama|Fantasy|Thriller             |           1 |
| Action|Animation|Crime                              |           1 |
| Action|Animation|Comedy|Crime|Drama                 |           1 |
| Action|Animation|Comedy                             |           1 |
| Action|Animation|Adventure                          |           1 |
| Action|Adventure|War|Western                        |           1 |
| Action|Adventure|War|Thriller                       |           1 |
| Action|Adventure|Thriller|Science Fiction           |           1 |
| Action|Adventure|Thriller|Romance                   |           1 |
| Action|Adventure|Thriller|Drama                     |           1 |
| Action|Adventure|Science Fiction|Thriller|Horror    |           1 |
| Action|Adventure|Science Fiction|Romance            |           1 |
| Action|Adventure|Science Fiction|Family|Fantasy     |           1 |
| Action|Adventure|Science Fiction|Family             |           1 |
| Action|Adventure|Science Fiction|Comedy             |           1 |
| Action|Adventure|Romance|Thriller                   |           1 |
| Action|Adventure|Romance|Science Fiction|Thriller   |           1 |
| Action|Adventure|Romance                            |           1 |
| Action|Adventure|Mystery|Science Fiction|Thriller   |           1 |
| Action|Adventure|Horror|Science Fiction|Foreign     |           1 |
| Action|Adventure|Horror                             |           1 |
| Action|Adventure|History|War                        |           1 |
| Action|Adventure|History|Romance|Drama              |           1 |
| Action|Adventure|Foreign|Thriller                   |           1 |
| Action|Adventure|Fantasy|War                        |           1 |
| Action|Adventure|Fantasy|Thriller                   |           1 |
| Action|Adventure|Fantasy|Romance                    |           1 |
| Action|Adventure|Family|TV Movie                    |           1 |
| Action|Adventure|Family|Foreign                     |           1 |
| Action|Adventure|Family                             |           1 |
| Action|Adventure|Drama|War|Romance                  |           1 |
| Action|Adventure|Drama|Thriller|Western             |           1 |
| Action|Adventure|Drama|Thriller|War                 |           1 |
| Action|Adventure|Drama|Science Fiction              |           1 |
| Action|Adventure|Drama|Romance|Thriller             |           1 |
| Action|Adventure|Drama|Mystery|Thriller             |           1 |
| Action|Adventure|Drama|Mystery|Romance              |           1 |
| Action|Adventure|Drama|Horror|Thriller              |           1 |
| Action|Adventure|Drama|History|TV Movie             |           1 |
| Action|Adventure|Drama|Foreign|History              |           1 |
| Action|Adventure|Drama|Foreign                      |           1 |
| Action|Adventure|Drama|Fantasy|Science Fiction      |           1 |
| Action|Adventure|Drama|Fantasy|Horror               |           1 |
| Action|Adventure|Drama|Fantasy|Family               |           1 |
| Action|Adventure|Drama|Fantasy                      |           1 |
| Action|Adventure|Drama|Family|Fantasy               |           1 |
| Action|Adventure|Crime|Romance|Thriller             |           1 |
| Action|Adventure|Crime|Family|Mystery               |           1 |
| Action|Adventure|Crime|Drama|Romance                |           1 |
| Action|Adventure|Crime|Drama|Fantasy                |           1 |
| Action|Adventure|Crime|Drama|Family                 |           1 |
| Action|Adventure|Comedy|Thriller|Crime              |           1 |
| Action|Adventure|Comedy|Fantasy|Science Fiction     |           1 |
| Action|Adventure|Comedy|Family|Thriller             |           1 |
| Action|Adventure|Comedy|Family|Music                |           1 |
| Action|Adventure|Comedy|Drama|War                   |           1 |
| Action|Adventure|Comedy|Drama|Thriller              |           1 |
| Action|Adventure|Comedy|Drama|Romance               |           1 |
| Action|Adventure|Comedy|Drama|Mystery               |           1 |
| Action|Adventure|Comedy|Crime|Romance               |           1 |
| Action|Adventure|Comedy|Crime|Foreign               |           1 |
| Action|Adventure|Animation|Science Fiction|Thriller |           1 |
| Action|Adventure|Animation|Science Fiction|Crime    |           1 |
| Action|Adventure|Animation|Fantasy|Horror           |           1 |
| Action|Adventure|Animation|Fantasy                  |           1 |
| Action|Adventure|Animation|Family|Mystery           |           1 |
| Action|Adventure|Animation|Drama|Family             |           1 |
| Action|Adventure|Animation|Comedy|Family            |           1 |
| Action|Adventure|Animation|Comedy|Drama             |           1 |
